"Kod";"Nazwa";"Wiek";"Płeć";"Rok";"Wartosc";"Jednostka miary";"Atrybut";
0218012;"Kostomłoty (2)";"ogółem";"kobiety";"2020";3550;"osoba";"";
0218022;"Malczyce (2)";"ogółem";"ogółem";"2020";5881;"osoba";"";
0218022;"Malczyce (2)";"ogółem";"mężczyźni";"2020";2954;"osoba";"";
0218022;"Malczyce (2)";"ogółem";"kobiety";"2020";2927;"osoba";"";
0218032;"Miękinia (2)";"ogółem";"ogółem";"2020";17615;"osoba";"";
0218032;"Miękinia (2)";"ogółem";"mężczyźni";"2020";8822;"osoba";"";
0218032;"Miękinia (2)";"ogółem";"kobiety";"2020";8793;"osoba";"";
0218043;"Środa Śląska (3)";"ogółem";"ogółem";"2020";19889;"osoba";"";
0218043;"Środa Śląska (3)";"ogółem";"mężczyźni";"2020";9662;"osoba";"";
0218043;"Środa Śląska (3)";"ogółem";"kobiety";"2020";10227;"osoba";"";
0218052;"Udanin (2)";"ogółem";"ogółem";"2020";5014;"osoba";"";
0218052;"Udanin (2)";"ogółem";"mężczyźni";"2020";2496;"osoba";"";
0218052;"Udanin (2)";"ogółem";"kobiety";"2020";2518;"osoba";"";
0219011;"Świdnica (1)";"ogółem";"ogółem";"2020";56222;"osoba";"";
0219011;"Świdnica (1)";"ogółem";"mężczyźni";"2020";26484;"osoba";"";
0219011;"Świdnica (1)";"ogółem";"kobiety";"2020";29738;"osoba";"";
0219021;"Świebodzice (1)";"ogółem";"ogółem";"2020";22642;"osoba";"";
0219021;"Świebodzice (1)";"ogółem";"mężczyźni";"2020";10840;"osoba";"";
0219021;"Świebodzice (1)";"ogółem";"kobiety";"2020";11802;"osoba";"";
0219032;"Dobromierz (2)";"ogółem";"ogółem";"2020";5173;"osoba";"";
0219032;"Dobromierz (2)";"ogółem";"mężczyźni";"2020";2568;"osoba";"";
0219032;"Dobromierz (2)";"ogółem";"kobiety";"2020";2605;"osoba";"";
0219043;"Jaworzyna Śląska (3)";"ogółem";"ogółem";"2020";10222;"osoba";"";
0219043;"Jaworzyna Śląska (3)";"ogółem";"mężczyźni";"2020";4982;"osoba";"";
0219043;"Jaworzyna Śląska (3)";"ogółem";"kobiety";"2020";5240;"osoba";"";
0219052;"Marcinowice (2)";"ogółem";"ogółem";"2020";6522;"osoba";"";
0219052;"Marcinowice (2)";"ogółem";"mężczyźni";"2020";3225;"osoba";"";
0219052;"Marcinowice (2)";"ogółem";"kobiety";"2020";3297;"osoba";"";
0219063;"Strzegom (3)";"ogółem";"ogółem";"2020";25499;"osoba";"";
0219063;"Strzegom (3)";"ogółem";"mężczyźni";"2020";12427;"osoba";"";
0219063;"Strzegom (3)";"ogółem";"kobiety";"2020";13072;"osoba";"";
0219072;"Świdnica (2)";"ogółem";"ogółem";"2020";17400;"osoba";"";
0219072;"Świdnica (2)";"ogółem";"mężczyźni";"2020";8596;"osoba";"";
0219072;"Świdnica (2)";"ogółem";"kobiety";"2020";8804;"osoba";"";
0219083;"Żarów (3)";"ogółem";"ogółem";"2020";12335;"osoba";"";
0219083;"Żarów (3)";"ogółem";"mężczyźni";"2020";6071;"osoba";"";
0219083;"Żarów (3)";"ogółem";"kobiety";"2020";6264;"osoba";"";
0220013;"Oborniki Śląskie (3)";"ogółem";"ogółem";"2020";20287;"osoba";"";
0220013;"Oborniki Śląskie (3)";"ogółem";"mężczyźni";"2020";9935;"osoba";"";
0220013;"Oborniki Śląskie (3)";"ogółem";"kobiety";"2020";10352;"osoba";"";
0220023;"Prusice (3)";"ogółem";"ogółem";"2020";9352;"osoba";"";
0220023;"Prusice (3)";"ogółem";"mężczyźni";"2020";4689;"osoba";"";
0220023;"Prusice (3)";"ogółem";"kobiety";"2020";4663;"osoba";"";
0220033;"Trzebnica (3)";"ogółem";"ogółem";"2020";24442;"osoba";"";
0220033;"Trzebnica (3)";"ogółem";"mężczyźni";"2020";11797;"osoba";"";
0220033;"Trzebnica (3)";"ogółem";"kobiety";"2020";12645;"osoba";"";
0220042;"Wisznia Mała (2)";"ogółem";"ogółem";"2020";10624;"osoba";"";
0220042;"Wisznia Mała (2)";"ogółem";"mężczyźni";"2020";5200;"osoba";"";
0220042;"Wisznia Mała (2)";"ogółem";"kobiety";"2020";5424;"osoba";"";
0220052;"Zawonia (2)";"ogółem";"ogółem";"2020";5913;"osoba";"";
0220052;"Zawonia (2)";"ogółem";"mężczyźni";"2020";2997;"osoba";"";
0220052;"Zawonia (2)";"ogółem";"kobiety";"2020";2916;"osoba";"";
0220063;"Żmigród (3)";"ogółem";"ogółem";"2020";14608;"osoba";"";
0220063;"Żmigród (3)";"ogółem";"mężczyźni";"2020";7196;"osoba";"";
0220063;"Żmigród (3)";"ogółem";"kobiety";"2020";7412;"osoba";"";
0221011;"Boguszów-Gorce (1)";"ogółem";"ogółem";"2020";15154;"osoba";"";
0221011;"Boguszów-Gorce (1)";"ogółem";"mężczyźni";"2020";7297;"osoba";"";
0221011;"Boguszów-Gorce (1)";"ogółem";"kobiety";"2020";7857;"osoba";"";
0221021;"Jedlina-Zdrój (1)";"ogółem";"ogółem";"2020";4789;"osoba";"";
0221021;"Jedlina-Zdrój (1)";"ogółem";"mężczyźni";"2020";2267;"osoba";"";
0221021;"Jedlina-Zdrój (1)";"ogółem";"kobiety";"2020";2522;"osoba";"";
0221031;"Szczawno-Zdrój (1)";"ogółem";"ogółem";"2020";5534;"osoba";"";
0221031;"Szczawno-Zdrój (1)";"ogółem";"mężczyźni";"2020";2625;"osoba";"";
0221031;"Szczawno-Zdrój (1)";"ogółem";"kobiety";"2020";2909;"osoba";"";
0221042;"Czarny Bór (2)";"ogółem";"ogółem";"2020";4882;"osoba";"";
0221042;"Czarny Bór (2)";"ogółem";"mężczyźni";"2020";2391;"osoba";"";
0221042;"Czarny Bór (2)";"ogółem";"kobiety";"2020";2491;"osoba";"";
0221053;"Głuszyca (3)";"ogółem";"ogółem";"2020";8505;"osoba";"";
0221053;"Głuszyca (3)";"ogółem";"mężczyźni";"2020";4039;"osoba";"";
0221053;"Głuszyca (3)";"ogółem";"kobiety";"2020";4466;"osoba";"";
0221063;"Mieroszów (3)";"ogółem";"ogółem";"2020";6586;"osoba";"";
0221063;"Mieroszów (3)";"ogółem";"mężczyźni";"2020";3154;"osoba";"";
0221063;"Mieroszów (3)";"ogółem";"kobiety";"2020";3432;"osoba";"";
0221072;"Stare Bogaczowice (2)";"ogółem";"ogółem";"2020";4265;"osoba";"";
0221072;"Stare Bogaczowice (2)";"ogółem";"mężczyźni";"2020";2095;"osoba";"";
0221072;"Stare Bogaczowice (2)";"ogółem";"kobiety";"2020";2170;"osoba";"";
0221082;"Walim (2)";"ogółem";"ogółem";"2020";5392;"osoba";"";
0221082;"Walim (2)";"ogółem";"mężczyźni";"2020";2667;"osoba";"";
0221082;"Walim (2)";"ogółem";"kobiety";"2020";2725;"osoba";"";
0222013;"Brzeg Dolny (3)";"ogółem";"ogółem";"2020";16093;"osoba";"";
0222013;"Brzeg Dolny (3)";"ogółem";"mężczyźni";"2020";7746;"osoba";"";
0222013;"Brzeg Dolny (3)";"ogółem";"kobiety";"2020";8347;"osoba";"";
0222022;"Wińsko (2)";"ogółem";"ogółem";"2020";8212;"osoba";"";
0222022;"Wińsko (2)";"ogółem";"mężczyźni";"2020";4043;"osoba";"";
0222022;"Wińsko (2)";"ogółem";"kobiety";"2020";4169;"osoba";"";
0222033;"Wołów (3)";"ogółem";"ogółem";"2020";22318;"osoba";"";
0222033;"Wołów (3)";"ogółem";"mężczyźni";"2020";11016;"osoba";"";
0222033;"Wołów (3)";"ogółem";"kobiety";"2020";11302;"osoba";"";
0223012;"Czernica (2)";"ogółem";"ogółem";"2020";17638;"osoba";"";
0223012;"Czernica (2)";"ogółem";"mężczyźni";"2020";8733;"osoba";"";
0223012;"Czernica (2)";"ogółem";"kobiety";"2020";8905;"osoba";"";
0223022;"Długołęka (2)";"ogółem";"ogółem";"2020";35144;"osoba";"";
0223022;"Długołęka (2)";"ogółem";"mężczyźni";"2020";17261;"osoba";"";
0223022;"Długołęka (2)";"ogółem";"kobiety";"2020";17883;"osoba";"";
0223032;"Jordanów Śląski (2)";"ogółem";"ogółem";"2020";3197;"osoba";"";
0223032;"Jordanów Śląski (2)";"ogółem";"mężczyźni";"2020";1605;"osoba";"";
0223032;"Jordanów Śląski (2)";"ogółem";"kobiety";"2020";1592;"osoba";"";
0223043;"Kąty Wrocławskie (3)";"ogółem";"ogółem";"2020";26032;"osoba";"";
0223043;"Kąty Wrocławskie (3)";"ogółem";"mężczyźni";"2020";12783;"osoba";"";
0223043;"Kąty Wrocławskie (3)";"ogółem";"kobiety";"2020";13249;"osoba";"";
0223052;"Kobierzyce (2)";"ogółem";"ogółem";"2020";22154;"osoba";"";
0223052;"Kobierzyce (2)";"ogółem";"mężczyźni";"2020";10710;"osoba";"";
0223052;"Kobierzyce (2)";"ogółem";"kobiety";"2020";11444;"osoba";"";
0223062;"Mietków (2)";"ogółem";"ogółem";"2020";3737;"osoba";"";
0223062;"Mietków (2)";"ogółem";"mężczyźni";"2020";1861;"osoba";"";
0223062;"Mietków (2)";"ogółem";"kobiety";"2020";1876;"osoba";"";
0223073;"Sobótka (3)";"ogółem";"ogółem";"2020";12872;"osoba";"";
0223073;"Sobótka (3)";"ogółem";"mężczyźni";"2020";6297;"osoba";"";
0223073;"Sobótka (3)";"ogółem";"kobiety";"2020";6575;"osoba";"";
0223083;"Siechnice (3)";"ogółem";"ogółem";"2020";24142;"osoba";"";
0223083;"Siechnice (3)";"ogółem";"mężczyźni";"2020";11620;"osoba";"";
0223083;"Siechnice (3)";"ogółem";"kobiety";"2020";12522;"osoba";"";
0223092;"Żórawina (2)";"ogółem";"ogółem";"2020";11406;"osoba";"";
0223092;"Żórawina (2)";"ogółem";"mężczyźni";"2020";5636;"osoba";"";
0223092;"Żórawina (2)";"ogółem";"kobiety";"2020";5770;"osoba";"";
0224013;"Bardo (3)";"ogółem";"ogółem";"2020";5210;"osoba";"";
0224013;"Bardo (3)";"ogółem";"mężczyźni";"2020";2570;"osoba";"";
0224013;"Bardo (3)";"ogółem";"kobiety";"2020";2640;"osoba";"";
0224022;"Ciepłowody (2)";"ogółem";"ogółem";"2020";2924;"osoba";"";
0224022;"Ciepłowody (2)";"ogółem";"mężczyźni";"2020";1513;"osoba";"";
0224022;"Ciepłowody (2)";"ogółem";"kobiety";"2020";1411;"osoba";"";
0224032;"Kamieniec Ząbkowicki (2)";"ogółem";"ogółem";"2020";8003;"osoba";"";
0224032;"Kamieniec Ząbkowicki (2)";"ogółem";"mężczyźni";"2020";3921;"osoba";"";
0224032;"Kamieniec Ząbkowicki (2)";"ogółem";"kobiety";"2020";4082;"osoba";"";
0224042;"Stoszowice (2)";"ogółem";"ogółem";"2020";5360;"osoba";"";
0224042;"Stoszowice (2)";"ogółem";"mężczyźni";"2020";2629;"osoba";"";
0224042;"Stoszowice (2)";"ogółem";"kobiety";"2020";2731;"osoba";"";
0224053;"Ząbkowice Śląskie (3)";"ogółem";"ogółem";"2020";21405;"osoba";"";
0224053;"Ząbkowice Śląskie (3)";"ogółem";"mężczyźni";"2020";10216;"osoba";"";
0224053;"Ząbkowice Śląskie (3)";"ogółem";"kobiety";"2020";11189;"osoba";"";
0224063;"Ziębice (3)";"ogółem";"ogółem";"2020";16768;"osoba";"";
0224063;"Ziębice (3)";"ogółem";"mężczyźni";"2020";8205;"osoba";"";
0224063;"Ziębice (3)";"ogółem";"kobiety";"2020";8563;"osoba";"";
0224073;"Złoty Stok (3)";"ogółem";"ogółem";"2020";4410;"osoba";"";
0224073;"Złoty Stok (3)";"ogółem";"mężczyźni";"2020";2153;"osoba";"";
0224073;"Złoty Stok (3)";"ogółem";"kobiety";"2020";2257;"osoba";"";
0225011;"Zawidów (1)";"ogółem";"ogółem";"2020";4132;"osoba";"";
0225011;"Zawidów (1)";"ogółem";"mężczyźni";"2020";1960;"osoba";"";
0225011;"Zawidów (1)";"ogółem";"kobiety";"2020";2172;"osoba";"";
0225021;"Zgorzelec (1)";"ogółem";"ogółem";"2020";29810;"osoba";"";
0225021;"Zgorzelec (1)";"ogółem";"mężczyźni";"2020";14055;"osoba";"";
0225021;"Zgorzelec (1)";"ogółem";"kobiety";"2020";15755;"osoba";"";
0225033;"Bogatynia (3)";"ogółem";"ogółem";"2020";22633;"osoba";"";
0225033;"Bogatynia (3)";"ogółem";"mężczyźni";"2020";11155;"osoba";"";
0225033;"Bogatynia (3)";"ogółem";"kobiety";"2020";11478;"osoba";"";
0225043;"Pieńsk (3)";"ogółem";"ogółem";"2020";9025;"osoba";"";
0225043;"Pieńsk (3)";"ogółem";"mężczyźni";"2020";4453;"osoba";"";
0225043;"Pieńsk (3)";"ogółem";"kobiety";"2020";4572;"osoba";"";
0225052;"Sulików (2)";"ogółem";"ogółem";"2020";6030;"osoba";"";
0225052;"Sulików (2)";"ogółem";"mężczyźni";"2020";3024;"osoba";"";
0225052;"Sulików (2)";"ogółem";"kobiety";"2020";3006;"osoba";"";
0225063;"Węgliniec (3)";"ogółem";"ogółem";"2020";8205;"osoba";"";
0225063;"Węgliniec (3)";"ogółem";"mężczyźni";"2020";4061;"osoba";"";
0225063;"Węgliniec (3)";"ogółem";"kobiety";"2020";4144;"osoba";"";
0225072;"Zgorzelec (2)";"ogółem";"ogółem";"2020";8551;"osoba";"";
0225072;"Zgorzelec (2)";"ogółem";"mężczyźni";"2020";4309;"osoba";"";
0225072;"Zgorzelec (2)";"ogółem";"kobiety";"2020";4242;"osoba";"";
0226011;"Wojcieszów (1)";"ogółem";"ogółem";"2020";3572;"osoba";"";
0226011;"Wojcieszów (1)";"ogółem";"mężczyźni";"2020";1733;"osoba";"";
0226011;"Wojcieszów (1)";"ogółem";"kobiety";"2020";1839;"osoba";"";
0226021;"Złotoryja (1)";"ogółem";"ogółem";"2020";15273;"osoba";"";
0226021;"Złotoryja (1)";"ogółem";"mężczyźni";"2020";7273;"osoba";"";
0226021;"Złotoryja (1)";"ogółem";"kobiety";"2020";8000;"osoba";"";
0226032;"Pielgrzymka (2)";"ogółem";"ogółem";"2020";4509;"osoba";"";
0226032;"Pielgrzymka (2)";"ogółem";"mężczyźni";"2020";2316;"osoba";"";
0226032;"Pielgrzymka (2)";"ogółem";"kobiety";"2020";2193;"osoba";"";
0226043;"Świerzawa (3)";"ogółem";"ogółem";"2020";7484;"osoba";"";
0226043;"Świerzawa (3)";"ogółem";"mężczyźni";"2020";3768;"osoba";"";
0226043;"Świerzawa (3)";"ogółem";"kobiety";"2020";3716;"osoba";"";
0226052;"Zagrodno (2)";"ogółem";"ogółem";"2020";5206;"osoba";"";
0226052;"Zagrodno (2)";"ogółem";"mężczyźni";"2020";2608;"osoba";"";
0226052;"Zagrodno (2)";"ogółem";"kobiety";"2020";2598;"osoba";"";
0226062;"Złotoryja (2)";"ogółem";"ogółem";"2020";6994;"osoba";"";
0226062;"Złotoryja (2)";"ogółem";"mężczyźni";"2020";3421;"osoba";"";
0226062;"Złotoryja (2)";"ogółem";"kobiety";"2020";3573;"osoba";"";
0261011;"Jelenia Góra (1)";"ogółem";"ogółem";"2020";78335;"osoba";"";
0261011;"Jelenia Góra (1)";"ogółem";"mężczyźni";"2020";36363;"osoba";"";
0261011;"Jelenia Góra (1)";"ogółem";"kobiety";"2020";41972;"osoba";"";
0262011;"Legnica (1)";"ogółem";"ogółem";"2020";98436;"osoba";"";
0262011;"Legnica (1)";"ogółem";"mężczyźni";"2020";46518;"osoba";"";
0262011;"Legnica (1)";"ogółem";"kobiety";"2020";51918;"osoba";"";
0264011;"Wrocław (1)";"ogółem";"ogółem";"2020";641928;"osoba";"";
0264011;"Wrocław (1)";"ogółem";"mężczyźni";"2020";299713;"osoba";"";
0264011;"Wrocław (1)";"ogółem";"kobiety";"2020";342215;"osoba";"";
0265011;"Wałbrzych od 2013 (1)";"ogółem";"ogółem";"2020";109971;"osoba";"";
0265011;"Wałbrzych od 2013 (1)";"ogółem";"mężczyźni";"2020";51787;"osoba";"";
0265011;"Wałbrzych od 2013 (1)";"ogółem";"kobiety";"2020";58184;"osoba";"";
0401011;"Aleksandrów Kujawski (1)";"ogółem";"ogółem";"2020";12058;"osoba";"";
0401011;"Aleksandrów Kujawski (1)";"ogółem";"mężczyźni";"2020";5726;"osoba";"";
0401011;"Aleksandrów Kujawski (1)";"ogółem";"kobiety";"2020";6332;"osoba";"";
0401021;"Ciechocinek (1)";"ogółem";"ogółem";"2020";10534;"osoba";"";
0401021;"Ciechocinek (1)";"ogółem";"mężczyźni";"2020";4778;"osoba";"";
0401021;"Ciechocinek (1)";"ogółem";"kobiety";"2020";5756;"osoba";"";
0401031;"Nieszawa (1)";"ogółem";"ogółem";"2020";1834;"osoba";"";
0401031;"Nieszawa (1)";"ogółem";"mężczyźni";"2020";902;"osoba";"";
0401031;"Nieszawa (1)";"ogółem";"kobiety";"2020";932;"osoba";"";
0401042;"Aleksandrów Kujawski (2)";"ogółem";"ogółem";"2020";12015;"osoba";"";
0401042;"Aleksandrów Kujawski (2)";"ogółem";"mężczyźni";"2020";5974;"osoba";"";
0401042;"Aleksandrów Kujawski (2)";"ogółem";"kobiety";"2020";6041;"osoba";"";
0401052;"Bądkowo (2)";"ogółem";"ogółem";"2020";4187;"osoba";"";
0401052;"Bądkowo (2)";"ogółem";"mężczyźni";"2020";2106;"osoba";"";
0401052;"Bądkowo (2)";"ogółem";"kobiety";"2020";2081;"osoba";"";
0401062;"Koneck (2)";"ogółem";"ogółem";"2020";3103;"osoba";"";
0401062;"Koneck (2)";"ogółem";"mężczyźni";"2020";1567;"osoba";"";
0401062;"Koneck (2)";"ogółem";"kobiety";"2020";1536;"osoba";"";
0401072;"Raciążek (2)";"ogółem";"ogółem";"2020";3116;"osoba";"";
0401072;"Raciążek (2)";"ogółem";"mężczyźni";"2020";1576;"osoba";"";
0401072;"Raciążek (2)";"ogółem";"kobiety";"2020";1540;"osoba";"";
0401082;"Waganiec (2)";"ogółem";"ogółem";"2020";4564;"osoba";"";
0401082;"Waganiec (2)";"ogółem";"mężczyźni";"2020";2267;"osoba";"";
0401082;"Waganiec (2)";"ogółem";"kobiety";"2020";2297;"osoba";"";
0401092;"Zakrzewo (2)";"ogółem";"ogółem";"2020";3480;"osoba";"";
0401092;"Zakrzewo (2)";"ogółem";"mężczyźni";"2020";1731;"osoba";"";
0401092;"Zakrzewo (2)";"ogółem";"kobiety";"2020";1749;"osoba";"";
0402011;"Brodnica (1)";"ogółem";"ogółem";"2020";28701;"osoba";"";
0402011;"Brodnica (1)";"ogółem";"mężczyźni";"2020";13712;"osoba";"";
0402011;"Brodnica (1)";"ogółem";"kobiety";"2020";14989;"osoba";"";
0402022;"Bobrowo (2)";"ogółem";"ogółem";"2020";6337;"osoba";"";
0402022;"Bobrowo (2)";"ogółem";"mężczyźni";"2020";3262;"osoba";"";
0402022;"Bobrowo (2)";"ogółem";"kobiety";"2020";3075;"osoba";"";
0402032;"Brodnica (2)";"ogółem";"ogółem";"2020";8662;"osoba";"";
0402032;"Brodnica (2)";"ogółem";"mężczyźni";"2020";4398;"osoba";"";
0402032;"Brodnica (2)";"ogółem";"kobiety";"2020";4264;"osoba";"";
0402042;"Brzozie (2)";"ogółem";"ogółem";"2020";3828;"osoba";"";
0402042;"Brzozie (2)";"ogółem";"mężczyźni";"2020";1960;"osoba";"";
0402042;"Brzozie (2)";"ogółem";"kobiety";"2020";1868;"osoba";"";
0402053;"Górzno (3)";"ogółem";"ogółem";"2020";3931;"osoba";"";
0402053;"Górzno (3)";"ogółem";"mężczyźni";"2020";1940;"osoba";"";
0402053;"Górzno (3)";"ogółem";"kobiety";"2020";1991;"osoba";"";
0402062;"Bartniczka (2)";"ogółem";"ogółem";"2020";4708;"osoba";"";
0402062;"Bartniczka (2)";"ogółem";"mężczyźni";"2020";2391;"osoba";"";
0402062;"Bartniczka (2)";"ogółem";"kobiety";"2020";2317;"osoba";"";
0402073;"Jabłonowo Pomorskie (3)";"ogółem";"ogółem";"2020";8845;"osoba";"";
0402073;"Jabłonowo Pomorskie (3)";"ogółem";"mężczyźni";"2020";4360;"osoba";"";
0402073;"Jabłonowo Pomorskie (3)";"ogółem";"kobiety";"2020";4485;"osoba";"";
0402082;"Osiek (2)";"ogółem";"ogółem";"2020";4022;"osoba";"";
0402082;"Osiek (2)";"ogółem";"mężczyźni";"2020";2021;"osoba";"";
0402082;"Osiek (2)";"ogółem";"kobiety";"2020";2001;"osoba";"";
0402092;"Świedziebnia (2)";"ogółem";"ogółem";"2020";5116;"osoba";"";
0402092;"Świedziebnia (2)";"ogółem";"mężczyźni";"2020";2600;"osoba";"";
0402092;"Świedziebnia (2)";"ogółem";"kobiety";"2020";2516;"osoba";"";
0402102;"Zbiczno (2)";"ogółem";"ogółem";"2020";4873;"osoba";"";
0402102;"Zbiczno (2)";"ogółem";"mężczyźni";"2020";2459;"osoba";"";
0402102;"Zbiczno (2)";"ogółem";"kobiety";"2020";2414;"osoba";"";
0403012;"Białe Błota (2)";"ogółem";"ogółem";"2020";23206;"osoba";"";
0403012;"Białe Błota (2)";"ogółem";"mężczyźni";"2020";11502;"osoba";"";
0403012;"Białe Błota (2)";"ogółem";"kobiety";"2020";11704;"osoba";"";
0403022;"Dąbrowa Chełmińska (2)";"ogółem";"ogółem";"2020";8415;"osoba";"";
0403022;"Dąbrowa Chełmińska (2)";"ogółem";"mężczyźni";"2020";4249;"osoba";"";
0403022;"Dąbrowa Chełmińska (2)";"ogółem";"kobiety";"2020";4166;"osoba";"";
0403032;"Dobrcz (2)";"ogółem";"ogółem";"2020";11958;"osoba";"";
0403032;"Dobrcz (2)";"ogółem";"mężczyźni";"2020";5954;"osoba";"";
0403032;"Dobrcz (2)";"ogółem";"kobiety";"2020";6004;"osoba";"";
0403043;"Koronowo (3)";"ogółem";"ogółem";"2020";24109;"osoba";"";
0403043;"Koronowo (3)";"ogółem";"mężczyźni";"2020";11961;"osoba";"";
0403043;"Koronowo (3)";"ogółem";"kobiety";"2020";12148;"osoba";"";
0403052;"Nowa Wieś Wielka (2)";"ogółem";"ogółem";"2020";10309;"osoba";"";
0403052;"Nowa Wieś Wielka (2)";"ogółem";"mężczyźni";"2020";5042;"osoba";"";
0403052;"Nowa Wieś Wielka (2)";"ogółem";"kobiety";"2020";5267;"osoba";"";
0403062;"Osielsko (2)";"ogółem";"ogółem";"2020";15347;"osoba";"";
0403062;"Osielsko (2)";"ogółem";"mężczyźni";"2020";7526;"osoba";"";
0403062;"Osielsko (2)";"ogółem";"kobiety";"2020";7821;"osoba";"";
0403072;"Sicienko (2)";"ogółem";"ogółem";"2020";10311;"osoba";"";
0403072;"Sicienko (2)";"ogółem";"mężczyźni";"2020";5250;"osoba";"";
0403072;"Sicienko (2)";"ogółem";"kobiety";"2020";5061;"osoba";"";
0403083;"Solec Kujawski (3)";"ogółem";"ogółem";"2020";16777;"osoba";"";
0403083;"Solec Kujawski (3)";"ogółem";"mężczyźni";"2020";8169;"osoba";"";
0403083;"Solec Kujawski (3)";"ogółem";"kobiety";"2020";8608;"osoba";"";
0404011;"Chełmno (1)";"ogółem";"ogółem";"2020";19205;"osoba";"";
0404011;"Chełmno (1)";"ogółem";"mężczyźni";"2020";9155;"osoba";"";
0404011;"Chełmno (1)";"ogółem";"kobiety";"2020";10050;"osoba";"";
0404022;"Chełmno (2)";"ogółem";"ogółem";"2020";6157;"osoba";"";
0404022;"Chełmno (2)";"ogółem";"mężczyźni";"2020";3081;"osoba";"";
0404022;"Chełmno (2)";"ogółem";"kobiety";"2020";3076;"osoba";"";
0404032;"Kijewo Królewskie (2)";"ogółem";"ogółem";"2020";4521;"osoba";"";
0404032;"Kijewo Królewskie (2)";"ogółem";"mężczyźni";"2020";2243;"osoba";"";
0404032;"Kijewo Królewskie (2)";"ogółem";"kobiety";"2020";2278;"osoba";"";
0404042;"Lisewo (2)";"ogółem";"ogółem";"2020";5181;"osoba";"";
0404042;"Lisewo (2)";"ogółem";"mężczyźni";"2020";2574;"osoba";"";
0404042;"Lisewo (2)";"ogółem";"kobiety";"2020";2607;"osoba";"";
0404052;"Papowo Biskupie (2)";"ogółem";"ogółem";"2020";4300;"osoba";"";
0404052;"Papowo Biskupie (2)";"ogółem";"mężczyźni";"2020";2211;"osoba";"";
0404052;"Papowo Biskupie (2)";"ogółem";"kobiety";"2020";2089;"osoba";"";
0404062;"Stolno (2)";"ogółem";"ogółem";"2020";5304;"osoba";"";
0404062;"Stolno (2)";"ogółem";"mężczyźni";"2020";2689;"osoba";"";
0404062;"Stolno (2)";"ogółem";"kobiety";"2020";2615;"osoba";"";
0404072;"Unisław (2)";"ogółem";"ogółem";"2020";6989;"osoba";"";
0404072;"Unisław (2)";"ogółem";"mężczyźni";"2020";3374;"osoba";"";
0404072;"Unisław (2)";"ogółem";"kobiety";"2020";3615;"osoba";"";
0405011;"Golub-Dobrzyń (1)";"ogółem";"ogółem";"2020";12412;"osoba";"";
0405011;"Golub-Dobrzyń (1)";"ogółem";"mężczyźni";"2020";5908;"osoba";"";
0405011;"Golub-Dobrzyń (1)";"ogółem";"kobiety";"2020";6504;"osoba";"";
